user_id,auth_events,unique_device_families,unique_os_families,unique_browser_families,device_switches,content_events,content_unique_ips,concurrent_max_distinct_ips,concurrent_event_ratio,geo_max_speed_mph,geo_impossible_travel_count,geo_max_distance_from_registration,password_reset_count,avg_days_since_exam_at_reset,avg_days_since_high_readiness_at_reset,password_resets_after_positive,reset_device_diversity_change,positive_at,post_positive_content_count,post_positive_exam_count,flag_impossible_travel,flag_concurrent,flag_device_diversity,flag_post_success,flag_reset_shift,concurrent_event_ratio_z,unique_device_families_z,device_switches_z,anomaly_score,post_positive_total_activity,has_reset,has_positive,has_geo,risk_score,risk_score_norm,model_score_raw,model_score_norm,final_score,risk_tier,flags,any_flag
f56ac25c-dd37-4ecf-bd30-0926d7230fa5,20.0,4.0,4.0,3.0,8.0,229.0,55.0,2.0,0.1004366812227074,870.3462571105716,1.0,941.963091884997,,,,,,2025-07-01 10:56:08,108.0,30.0,True,True,True,True,False,0.0,2.0235,0.0,2.0235,138.0,False,True,True,4.7,0.8545454545454546,0.723748413468605,0.9993140662154748,0.8979760380464605,high,"impossible_travel,concurrent,device_diversity,post_success",True
9f09f93f-b294-4a26-8adb-138c7d815684,22.0,4.0,4.0,3.0,10.0,183.0,13.0,1.0,0.0,39317.32945255078,1.0,832.5623877689217,4.0,107.5,212.0,2.0,3.0,2025-05-25 23:18:08,49.0,3.0,True,False,True,True,True,0.0,2.0235,0.0,2.0235,52.0,True,True,True,4.3,0.7818181818181817,0.7767283007564445,1.0,0.8472727272727272,high,"impossible_travel,device_diversity,post_success,reset_shift",True
c2f8c50f-da58-4e60-bb11-a092abc636f1,30.0,4.0,4.0,4.0,8.0,76.0,22.0,2.0,0.0131578947368421,8751.532095390285,3.0,1234.0374431445553,2.0,,684.0,2.0,3.0,2023-10-27 14:05:04,76.0,0.0,True,False,True,True,True,0.0,2.0235,0.0,2.0235,76.0,True,True,True,4.3,0.7818181818181817,0.7749459295464591,0.9999542710810316,0.8472590085970366,high,"impossible_travel,device_diversity,post_success,reset_shift",True
59fab9ac-a52d-4e93-bc44-981c57a83623,20.0,3.0,3.0,3.0,6.0,53.0,17.0,2.0,0.0566037735849056,70113.72305346122,3.0,8345.977599985777,,,,,,2024-11-16 00:20:12,53.0,32.0,True,True,False,True,False,0.0,1.349,0.0,1.349,85.0,False,True,True,3.7,0.6727272727272727,0.7302311360013038,0.9994512529723796,0.7707444668008048,high,"impossible_travel,concurrent,post_success",True
77f081c5-d1e6-4116-ac48-221260c16e13,51.0,5.0,5.0,4.0,31.0,272.0,27.0,1.0,0.0,5064.537337588787,1.0,1045.7190246818357,,,,,,2024-02-07 14:42:17,272.0,73.0,True,False,True,True,False,0.0,2.698,0.0,2.698,345.0,False,True,True,3.5,0.6363636363636364,0.7448642336713912,0.99972562648619,0.7453722334004024,high,"impossible_travel,device_diversity,post_success",True
d90e88eb-cd62-44f2-ab0b-e794df80a540,6.0,4.0,4.0,2.0,5.0,169.0,14.0,2.0,0.0118343195266272,1546.683831687773,1.0,320.56064666259095,,,,,,2022-11-25 21:34:19,169.0,58.0,True,False,True,True,False,0.0,2.0235,0.0,2.0235,227.0,False,True,True,3.5,0.6363636363636364,0.686697283972862,0.9978507408084872,0.7448097676970916,high,"impossible_travel,device_diversity,post_success",True
786ca853-3cfb-4e29-a11c-19c0cf2097e0,10.0,4.0,4.0,2.0,5.0,297.0,8.0,1.0,0.0,1573.295181981917,1.0,159.727408901568,,,,,,2025-08-13 13:39:03,211.0,40.0,True,False,True,True,False,0.0,2.0235,0.0,2.0235,251.0,False,True,True,3.5,0.6363636363636364,0.6793801460969043,0.9975306383757088,0.7447137369672581,high,"impossible_travel,device_diversity,post_success",True
e18fda1f-828e-4626-81b8-eea0240b9fd4,33.0,4.0,4.0,3.0,14.0,43.0,3.0,1.0,0.0,2736.3842581960967,1.0,291.7369875769069,,,,,,2025-02-19 00:25:18,43.0,0.0,True,False,True,True,False,0.0,2.0235,0.0,2.0235,43.0,False,True,True,3.5,0.6363636363636364,0.6493415622065146,0.9940095116151454,0.7436573989390891,high,"impossible_travel,device_diversity,post_success",True
4dea8d4d-b549-4d9a-a3b5-c3560f2afbd9,26.0,5.0,5.0,2.0,14.0,,,,,581.4779146707331,1.0,8875.8618808964,,,,,,2025-07-19 23:54:35,0.0,1.0,True,False,True,True,False,0.0,2.698,0.0,2.698,1.0,False,True,True,3.5,0.6363636363636364,0.6227825392141573,0.9900768245838668,0.7424775928297055,high,"impossible_travel,device_diversity,post_success",True
ad956259-bd81-4f17-838f-4c566558baef,69.0,5.0,5.0,4.0,39.0,53.0,5.0,1.0,0.0,104806.39079054382,11.0,1755.9098732247548,2.0,,,0.0,4.0,,,,True,False,True,False,True,0.0,2.698,0.0,2.698,0.0,True,False,True,3.3,0.6,0.7135881983522233,0.9989025059447596,0.7196707517834278,high,"impossible_travel,device_diversity,reset_shift",True
b9ad3a8f-d6a3-4591-9961-e413899a6609,10.0,4.0,4.0,4.0,5.0,7.0,4.0,2.0,0.1428571428571428,43.35907952043573,0.0,745.4896584350217,,,,,,2024-10-08 14:42:42,7.0,26.0,False,True,True,True,False,0.0,2.0235,0.0,2.0235,33.0,False,True,True,3.2,0.5818181818181819,0.6455167253248761,0.9934150356685568,0.7052972379732942,high,"concurrent,device_diversity,post_success",True
96354ca7-5340-4579-b6c3-6197bbea0d5b,31.0,4.0,4.0,2.0,12.0,473.0,22.0,3.0,0.0591966173361522,22.623155340003795,0.0,735.1386544118143,4.0,,,0.0,2.0,2025-06-29 00:34:05,0.0,0.0,False,True,True,False,True,0.0,2.0235,0.0,2.0235,0.0,True,True,True,3.0,0.5454545454545454,0.6584146055288225,0.9953356502652276,0.6804188768977502,high,"concurrent,device_diversity,reset_shift",True
822e61cc-12dd-4716-aeb9-1958647e6ece,99.0,3.0,3.0,2.0,46.0,441.0,159.0,3.0,0.0748299319727891,4011.8642879153463,2.0,27.5410416300466,2.0,11.0,,0.0,-1.0,,,,True,True,False,False,False,0.0,1.349,0.0,1.349,0.0,True,False,True,2.7,0.4909090909090909,0.710774986360667,0.998719590268886,0.6432522407170294,high,"impossible_travel,concurrent",True
f6a3ad7a-b85d-4e21-9c7c-cc5abe2785d5,22.0,2.0,2.0,1.0,7.0,406.0,215.0,3.0,0.0862068965517241,2212.5762158133616,1.0,2119.8383232256447,8.0,,,0.0,-1.0,,,,True,True,False,False,False,0.0,0.6745,0.0,0.6745,0.0,True,False,True,2.7,0.4909090909090909,0.6847268503180647,0.9977592829705506,0.6429641485275288,high,"impossible_travel,concurrent",True
9d0dc421-4551-4ca7-999f-da7ca5f77f1a,7.0,3.0,3.0,3.0,3.0,31.0,10.0,2.0,0.064516129032258,40196.55727492154,1.0,1625.7757222522523,2.0,189.0,,0.0,1.0,,,,True,True,False,False,False,0.0,1.349,0.0,1.349,0.0,True,False,True,2.7,0.4909090909090909,0.6721210683479167,0.9968447045911836,0.6426897750137186,high,"impossible_travel,concurrent",True
72c59726-2852-46fb-81da-3bc4bc3312c1,13.0,2.0,2.0,2.0,6.0,271.0,19.0,3.0,0.1697416974169741,18422.59622913187,1.0,7581.693774564414,,,,,,,,,True,True,False,False,False,0.0,0.6745,0.0,0.6745,0.0,False,False,True,2.7,0.4909090909090909,0.6292913418980642,0.9911743186391072,0.6409886592280958,high,"impossible_travel,concurrent",True
69c7ffcd-ab28-4e00-8058-2e15b0c25ea9,21.0,3.0,3.0,3.0,5.0,202.0,24.0,2.0,0.0544554455445544,26664.451360209685,1.0,10155.15350656108,,,,,,,,,True,True,False,False,False,0.0,1.349,0.0,1.349,0.0,False,False,True,2.7,0.4909090909090909,0.6283224388080412,0.990762758368392,0.6408651911468812,high,"impossible_travel,concurrent",True
46e67b6f-750a-4de6-beae-4b8a009b01cc,10.0,3.0,3.0,2.0,6.0,182.0,57.0,2.0,0.1593406593406593,3360.2898714246903,2.0,2188.5495091324756,,,,,,,,,True,True,False,False,False,0.0,1.349,0.0,1.349,0.0,False,False,True,2.7,0.4909090909090909,0.6152611918338359,0.9887506859337846,0.640261569416499,high,"impossible_travel,concurrent",True
747d0e86-18a0-4153-8638-998f99de9eef,78.0,2.0,2.0,2.0,13.0,187.0,60.0,2.0,0.0855614973262032,1090.9967863128163,1.0,547.6646679569105,,,,,,2025-09-15 00:16:06,0.0,0.0,True,True,False,False,False,0.0,0.6745,0.0,0.6745,0.0,False,True,True,2.7,0.4909090909090909,0.6140648432670375,0.9885677702579112,0.6402066947137369,high,"impossible_travel,concurrent",True
2fcd65f8-dca7-462a-881e-0393bc6e4007,12.0,2.0,2.0,1.0,8.0,12.0,8.0,2.0,0.0833333333333333,1630.72435799877,1.0,4281.44965683293,2.0,,,0.0,-1.0,,,,True,True,False,False,False,0.0,0.6745,0.0,0.6745,0.0,True,False,True,2.7,0.4909090909090909,0.6080508361242305,0.9871044448509236,0.6397676970916407,high,"impossible_travel,concurrent",True
816d055f-1b8c-4448-a75c-c6b3d1633fce,3.0,2.0,2.0,2.0,1.0,7.0,6.0,2.0,0.1428571428571428,298328.1889920159,1.0,2172.1633262728405,,,,,,,,,True,True,False,False,False,0.0,0.6745,0.0,0.6745,0.0,False,False,True,2.7,0.4909090909090909,0.5903008193606807,0.9829888421437716,0.6385330162794951,high,"impossible_travel,concurrent",True
2ce88707-6699-4e78-9343-c5939d0a1ae9,21.0,3.0,3.0,2.0,11.0,129.0,26.0,3.0,0.1860465116279069,582.2925972089723,1.0,1884.2097439281956,,,,,,,,,True,True,False,False,False,0.0,1.349,0.0,1.349,0.0,False,False,True,2.7,0.4909090909090909,0.5888676588735061,0.9825772818730564,0.6384095481982806,high,"impossible_travel,concurrent",True
ac8c0f25-92b8-4961-a848-b46b53335dbc,9.0,3.0,3.0,2.0,4.0,154.0,18.0,2.0,0.1428571428571428,36476.26250284948,2.0,640.7484293477155,,,,,,,,,True,True,False,False,False,0.0,1.349,0.0,1.349,0.0,False,False,True,2.7,0.4909090909090909,0.5880022754951083,0.9823943661971832,0.6383546734955186,high,"impossible_travel,concurrent",True
ed3bc9c1-a5b1-4d3e-b61d-48ef5840f9a0,7.0,2.0,2.0,2.0,2.0,15.0,13.0,2.0,0.1333333333333333,4321.143906281089,1.0,130.76315312601338,4.0,,,0.0,0.0,,,,True,True,False,False,False,0.0,0.6745,0.0,0.6745,0.0,True,False,True,2.7,0.4909090909090909,0.5781353531984686,0.9797420888970184,0.6375589903054693,high,"impossible_travel,concurrent",True
4a440118-4e8a-437f-93d9-38b40c35a082,4.0,3.0,3.0,3.0,3.0,6.0,4.0,2.0,0.3333333333333333,5844.194628839798,1.0,2096.9005108434426,,,,,,,,,True,True,False,False,False,0.0,1.349,0.0,1.349,0.0,False,False,True,2.7,0.4909090909090909,0.5766033405134176,0.9789646972745564,0.6373257728187305,high,"impossible_travel,concurrent",True
b1c5f994-710f-40dd-8760-24c35f7f369a,18.0,3.0,3.0,2.0,9.0,114.0,32.0,2.0,0.0789473684210526,6412.282689675578,1.0,2188.5896597383035,,,,,,,,,True,True,False,False,False,0.0,1.349,0.0,1.349,0.0,False,False,True,2.7,0.4909090909090909,0.570608860470642,0.9770898115968538,0.6367633071154197,high,"impossible_travel,concurrent",True
9288d384-a93a-412a-8ad5-a4e66e660f67,15.0,3.0,3.0,2.0,7.0,155.0,27.0,3.0,0.0516129032258064,3454.176783312978,1.0,2434.6818002628124,,,,,,,,,True,True,False,False,False,0.0,1.349,0.0,1.349,0.0,False,False,True,2.7,0.4909090909090909,0.5672583271895352,0.9757636729467716,0.6363654655203951,high,"impossible_travel,concurrent",True
8350f9b0-f0dd-4fa8-aae6-f83c536f019a,8.0,1.0,1.0,1.0,0.0,15.0,6.0,2.0,0.2666666666666666,11738.047147624333,1.0,630.5401330046894,,,,,,,,,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,True,2.7,0.4909090909090909,0.5598987961760111,0.9727912932138284,0.6354737516005121,high,"impossible_travel,concurrent",True
e777efa6-83b3-437d-be4a-fc12f128f3cc,18.0,3.0,3.0,3.0,9.0,10.0,3.0,2.0,0.1,3402.5025468488843,1.0,2127.60882623607,,,,,,,,,True,True,False,False,False,0.0,1.349,0.0,1.349,0.0,False,False,True,2.7,0.4909090909090909,0.5593670292067029,0.97247119078105,0.6353777208706786,high,"impossible_travel,concurrent",True
74a21099-483d-4d20-8a41-477f2c31bd7a,11.0,3.0,3.0,3.0,6.0,156.0,12.0,2.0,0.0833333333333333,965.7718522404676,1.0,9.16412154051196,,,,,,2025-09-25 12:41:42,0.0,0.0,True,True,False,False,False,0.0,1.349,0.0,1.349,0.0,False,True,True,2.7,0.4909090909090909,0.5541910002615701,0.9704591183464424,0.6347740991402964,high,"impossible_travel,concurrent",True
cb7cd246-4716-4ded-a8ba-e2435f82d610,4.0,2.0,2.0,2.0,1.0,432.0,15.0,2.0,0.0509259259259259,14940.468684131827,1.0,962.3786742805848,,,,,,,,,True,True,False,False,False,0.0,0.6745,0.0,0.6745,0.0,False,False,True,2.7,0.4909090909090909,0.5479518200805809,0.967349551856594,0.6338412291933418,high,"impossible_travel,concurrent",True
75235879-58b7-4217-84ab-ee2ad91234fd,3.0,2.0,2.0,2.0,2.0,6.0,3.0,2.0,0.1666666666666666,2381.0986399168946,1.0,2371.065787516246,,,,,,,,,True,True,False,False,False,0.0,0.6745,0.0,0.6745,0.0,False,False,True,2.7,0.4909090909090909,0.5263515361582439,0.9566947137369672,0.6306447777574538,high,"impossible_travel,concurrent",True
1d8a69a4-f4f6-45c8-bd02-ff3d80e497f9,12.0,2.0,2.0,2.0,5.0,144.0,25.0,2.0,0.0902777777777777,2182.382918217425,1.0,185.10454640019043,,,,,,,,,True,True,False,False,False,0.0,0.6745,0.0,0.6745,0.0,False,False,True,2.7,0.4909090909090909,0.5261478061377457,0.956511798061094,0.6305899030546918,high,"impossible_travel,concurrent",True
3e051d58-4745-42d1-be07-9a0b89a8913e,7.0,2.0,2.0,1.0,3.0,142.0,14.0,2.0,0.1126760563380281,2725.8313277170723,1.0,69.89880578185492,,,,,,,,,True,True,False,False,False,0.0,0.6745,0.0,0.6745,0.0,False,False,True,2.7,0.4909090909090909,0.5222407443863079,0.9537680629229924,0.6297667825132613,high,"impossible_travel,concurrent",True
d3d0ab60-e54e-4945-8c0d-d7879c1e0174,5.0,3.0,3.0,2.0,4.0,28.0,6.0,2.0,0.0714285714285714,555.3833848581054,1.0,30.639765676137795,,,,,,,,,True,True,False,False,False,0.0,1.349,0.0,1.349,0.0,False,False,True,2.7,0.4909090909090909,0.4930049774177472,0.9301719407353212,0.6226879458569599,high,"impossible_travel,concurrent",True
baa3c108-2115-4f06-a775-9835412199ee,12.0,2.0,2.0,3.0,4.0,489.0,12.0,2.0,0.0061349693251533,20165.08321862879,1.0,6017.034072208278,2.0,10.0,5.0,2.0,1.0,2025-07-16 06:48:29,333.0,72.0,True,False,False,True,False,0.0,0.6745,0.0,0.6745,405.0,True,True,True,2.5,0.4545454545454545,0.7684803900784806,0.9999085421620632,0.6181543808304372,high,"impossible_travel,post_success",True
fb904c67-4111-467f-b5db-050f6088a92d,34.0,2.0,2.0,4.0,5.0,137.0,4.0,1.0,0.0,17930.710823954,1.0,2089.9879342630193,2.0,135.0,263.0,2.0,0.0,2025-03-16 00:15:33,137.0,3.0,True,False,False,True,False,0.0,0.6745,0.0,0.6745,140.0,True,True,True,2.5,0.4545454545454545,0.7605238304654818,0.9998628132430948,0.6181406621547466,high,"impossible_travel,post_success",True
6070a1d9-f56b-49f7-88ab-d394fabe8187,36.0,3.0,3.0,4.0,17.0,170.0,6.0,1.0,0.0,318519.03616787336,1.0,537.7745191193892,4.0,32.0,,0.0,1.0,2025-06-29 10:52:53,16.0,38.0,True,False,False,True,False,0.0,1.349,0.0,1.349,54.0,True,True,True,2.5,0.4545454545454545,0.7480047034615999,0.9997713554051584,0.6181132248033656,high,"impossible_travel,post_success",True
ce3211e1-3560-4880-8d27-5debf90f69d4,15.0,2.0,2.0,4.0,2.0,126.0,5.0,1.0,0.0,55506.39068357142,1.0,1616.1990968100731,2.0,24.0,89.0,2.0,-1.0,2025-05-17 21:23:14,0.0,119.0,True,False,False,True,False,0.0,0.6745,0.0,0.6745,119.0,True,True,True,2.5,0.4545454545454545,0.7411024117513026,0.9996341686482532,0.6180720687762942,high,"impossible_travel,post_success",True
eedd81e0-ac7f-4caa-8469-253190895efc,320.0,6.0,6.0,4.0,138.0,975.0,44.0,2.0,0.0205128205128205,118979.6033053458,38.0,1765.614201720762,,,,,,,,,True,False,True,False,False,0.0,3.3725,0.0,3.3725,0.0,False,False,True,2.5,0.4545454545454545,0.7393812027228475,0.9995884397292848,0.6180583501006036,high,"impossible_travel,device_diversity",True
2c992081-0e8e-405b-a518-6a5621f0e28f,12.0,3.0,3.0,2.0,5.0,104.0,2.0,1.0,0.0,654.7111098263803,1.0,2595.427561742646,2.0,111.0,,2.0,1.0,2024-11-04 18:42:21,104.0,15.0,True,False,False,True,False,0.0,1.349,0.0,1.349,119.0,True,True,True,2.5,0.4545454545454545,0.725948787980002,0.9993597951344432,0.6179897567221511,high,"impossible_travel,post_success",True
273cfb84-7afb-4f45-9c69-96b3a0c66c4f,18.0,3.0,3.0,3.0,12.0,275.0,30.0,3.0,0.0363636363636363,20972.926887978087,3.0,1409.4291100832122,,,,,,2025-06-22 00:21:02,211.0,10.0,True,False,False,True,False,0.0,1.349,0.0,1.349,221.0,False,True,True,2.5,0.4545454545454545,0.7219821975683035,0.9992683372965064,0.6179623193707701,high,"impossible_travel,post_success",True
d47ab680-6fb2-4a2d-9fe6-092480d17053,8.0,3.0,3.0,3.0,2.0,178.0,11.0,1.0,0.0,952.7740366077646,1.0,4257.106317669738,2.0,19.0,16.0,2.0,1.0,2025-06-14 17:24:29,85.0,4.0,True,False,False,True,False,0.0,1.349,0.0,1.349,89.0,True,True,True,2.5,0.4545454545454545,0.7188421518869976,0.999222608377538,0.6179486006950796,high,"impossible_travel,post_success",True
890203cb-28e2-4d4c-b651-0d9751ef1665,98.0,4.0,4.0,3.0,23.0,240.0,59.0,2.0,0.0166666666666666,26403.933715061812,4.0,2382.1610409759987,2.0,,,0.0,0.0,,,,True,False,True,False,False,0.0,2.0235,0.0,2.0235,0.0,True,False,True,2.5,0.4545454545454545,0.7157701831081514,0.9990854216206329,0.617907444668008,high,"impossible_travel,device_diversity",True
a5808a6d-d008-4c7e-9c9d-0733b657c1c5,12.0,2.0,2.0,2.0,7.0,2.0,1.0,1.0,0.0,120209.8219125908,1.0,1676.3804227578985,6.0,,768.6666666666666,6.0,0.0,2023-07-05 15:56:23,2.0,0.0,True,False,False,True,False,0.0,0.6745,0.0,0.6745,2.0,True,True,True,2.5,0.4545454545454545,0.7153980031445528,0.9989939637826962,0.6178800073166271,high,"impossible_travel,post_success",True
1f559cfe-5409-4845-90e1-9f78ee5d8e1d,65.0,4.0,4.0,3.0,18.0,444.0,21.0,2.0,0.0382882882882882,135353.18569814682,2.0,1855.5957384325884,2.0,,,0.0,1.0,,,,True,False,True,False,False,0.0,2.0235,0.0,2.0235,0.0,True,False,True,2.5,0.4545454545454545,0.7140583709869969,0.998948234863728,0.6178662886409365,high,"impossible_travel,device_diversity",True
62d55066-7caa-43ec-8376-a95139471ede,12.0,2.0,2.0,3.0,5.0,101.0,9.0,2.0,0.0099009900990099,1307.9237045602877,1.0,,4.0,143.0,,2.0,1.0,2025-08-27 01:02:27,23.0,2.0,True,False,False,True,False,0.0,0.6745,0.0,0.6745,25.0,True,True,True,2.5,0.4545454545454545,0.7124428385220694,0.9988567770257912,0.6178388512895555,high,"impossible_travel,post_success",True
9aea75b6-da44-4d95-b5c4-36867c3a93e2,39.0,4.0,4.0,4.0,13.0,69.0,8.0,1.0,0.0,1468.4759741717455,1.0,2598.0526261961813,2.0,170.0,284.0,0.0,1.0,,,,True,False,True,False,False,0.0,2.0235,0.0,2.0235,0.0,True,False,True,2.5,0.4545454545454545,0.7076311746836383,0.9986738613499176,0.6177839765867934,high,"impossible_travel,device_diversity",True
9f408023-663b-41c5-9d37-b9c35caf3aac,128.0,3.0,3.0,3.0,21.0,1.0,1.0,1.0,0.0,913.7067460432356,4.0,8170.482709748035,2.0,,,2.0,0.0,2025-01-13 22:35:55,1.0,0.0,True,False,False,True,False,0.0,1.349,0.0,1.349,1.0,True,True,True,2.5,0.4545454545454545,0.701053197866184,0.9983994878361075,0.6177016645326504,high,"impossible_travel,post_success",True
a9a4f956-39cd-4ac0-b299-dda71fe3b064,51.0,3.0,3.0,2.0,13.0,203.0,19.0,1.0,0.0,814.8347664204802,1.0,4121.50494507184,,,,,,2025-04-14 03:05:35,203.0,34.0,True,False,False,True,False,0.0,1.349,0.0,1.349,237.0,False,True,True,2.5,0.4545454545454545,0.6896069797896105,0.9979879275653925,0.6175781964514359,high,"impossible_travel,post_success",True
1b6564d6-9ce6-4ae0-8387-0a32bc02c633,15.0,3.0,3.0,4.0,11.0,135.0,36.0,1.0,0.0,560.4668523113982,1.0,1569.750567045604,,,,,,2025-02-01 04:35:41,135.0,28.0,True,False,False,True,False,0.0,1.349,0.0,1.349,163.0,False,True,True,2.5,0.4545454545454545,0.6879020810986262,0.997942198646424,0.6175644777757454,high,"impossible_travel,post_success",True
8e59d746-722d-4fef-8013-706824a860b8,220.0,4.0,4.0,3.0,111.0,,,,,141662.05158905548,9.0,1797.809152646241,,,,,,2025-01-28 13:50:22,0.0,0.0,True,False,True,False,False,0.0,2.0235,0.0,2.0235,0.0,False,True,True,2.5,0.4545454545454545,0.6823889212448214,0.9975763672946772,0.6174547283702213,high,"impossible_travel,device_diversity",True
7557b74e-b6db-4a4b-ad07-eedfce6ffba1,15.0,2.0,2.0,2.0,3.0,,,,,7488.08787152237,1.0,2193.046301633619,2.0,74.0,69.0,2.0,0.0,2025-02-06 00:20:36,0.0,1.0,True,False,False,True,False,0.0,0.6745,0.0,0.6745,1.0,True,True,True,2.5,0.4545454545454545,0.6726795051822739,0.9969361624291202,0.6172626669105542,high,"impossible_travel,post_success",True
